x,y
0.14160978930965115,0.6223694468441768
0.6541244982699171,0.7552696256443807
0.19404020657499849,0.20497680526822648
0.8853126394449589,0.7949202151166209
0.8818385880175248,0.7649553498334782
0.23232282487102618,0.841008704432248
0.603044977145653,0.8940135294490683
0.10247531097728929,0.17512518249031017
0.2682751831077518,0.18015233744546655
0.1621708486950931,0.018840572151617743
0.6427549921495389,0.15900092632455376
0.668110913125248,0.4369480115834582
0.9279292747277371,0.4285286610886921
0.06666960325816114,0.20932782339117534
0.9047165088533978,0.19256757486946285
0.6887812388690966,0.4659010631680488
0.6832421900479949,0.10006282281839857
0.37471381232189827,0.07441325094498875
0.9220406183388343,0.416198202678789
0.45535072564521917,0.5668395861144476
0.09203753982219483,0.5643561371267461
0.3708721847947194,0.16038970089001484
0.12459794558207556,0.03679626748112544
0.6494499341273777,0.8892828166267818
0.7199475548153715,0.665441936316481
0.8034138936624221,0.7872842186247578
0.8920750573625007,0.5379817548304943
0.6280788022315265,0.486977960456241
0.6519599292753236,0.378988553268174
0.1670575925756566,0.15724675263490798
0.5015330072244725,0.796267763712036
0.17158349264493664,0.14252918692961064
0.6147611770760403,0.13170053299042433
0.616714397093036,0.1142616877240957
0.41651703667876544,0.6635007594952094
0.4207725059279996,0.13649426235638054
0.4642409509299458,0.8977434615625229
0.4734579523471276,0.6627272458130277
0.579113750519185,0.02131101052050451
0.18110871444210375,0.5635147201747295
0.692957657275731,0.5888118817902762
0.09950610066180733,0.5063235879513822
0.4840271943126742,0.9161224362814151
0.13296866723736106,0.09152190292325403
0.3941750678108124,0.13162561658161553
0.3812345215042477,0.9185396443042304
0.6266001604706873,0.4201480916414592
0.14394312571366136,0.7952955865839713
0.4519593933054662,0.7440322932123772
0.5694875349292927,0.22616116651921625
0.35880236011360844,0.2135195384772302
0.551990458925244,0.41472318667151825
0.884792686029146,0.8824765201320677
0.6854285289321701,0.6217528787563538
0.8508776147331905,0.2273468065307332
0.1997029444516425,0.45586944858156836
0.6413160977164493,0.436451328771976
0.8877434783169454,0.5010572902252105
0.1516487217692178,0.8383378335964091
0.3487779763199459,0.12219882482475623
0.866666890401945,0.1691833703099172
0.08777497965095972,0.1982060184476699
0.8989915938502984,0.21944471447395986
0.4486008354422111,0.618678579576647
0.5036967151351313,0.5299578950945167
0.6358119104776532,0.470385324941432
0.2838625663034762,0.827733754429858
0.32215651252797833,0.25101874926186213
0.9625895364768623,0.5006070141196095
0.9186554653291986,0.47489209961763323
0.8375860562048463,0.5735695062998111
0.15078494340428575,0.12706906349258426
0.9125626552562799,0.5120561243612508
0.5771655793430671,0.4247237611128193
0.7098716885625047,0.6441712312091207
0.4661655339929455,0.7796668067586366
0.8938981047783666,0.23586603179098445
0.44480281956401924,0.27089860758322204
0.3659503389836968,0.06848805179162298
0.20332679758221758,0.059403375786196984
0.24927729315013525,0.750765609126798
0.3318007059034996,0.1951335428957166
0.9320264553551662,0.12724715055572514
0.9604800993600643,0.5646125420831819
0.3154864745739057,0.38716768963196646
0.7140694865689272,0.6678899390241901
0.5229364138685665,0.6452518648938284
0.4691019758158368,0.9191770232440825
0.12930106789920606,0.14052267835749677
0.9548833501845113,0.5049537652416407
0.14940217678403847,0.177013601441257
0.7201021754733853,0.6110047105201214
0.7007787315032418,0.1720667603951858
0.5944283636181948,0.8841295710913527
0.6729987769118305,0.7922864028977246
0.7039658603992023,0.9428017948509905
0.5934995918221251,0.2111845134392318
0.8255811292570915,0.6226894237182896
0.6638804467065517,0.6619544973103926
0.8203670941509266,0.4290877291568438
0.5499454333799069,0.07999428331422766
0.15976886780811728,0.512033056902394
0.44906596727630615,0.6090065641935156
0.6382111492529593,0.7081919944329933
0.05454839855465842,0.2130215240884283
0.7037979406001205,0.7774133314499777
0.21367150087571787,0.48241026029251305
0.6664275284421697,0.7158028021002294
0.9002109865159628,0.5158506989068921
0.15291509135862122,0.5205405969313315
0.4059636898868082,0.6924761715020247
0.9015244087808599,0.16116712701201558
0.5419370527847197,0.8994888147749498
0.41791358779943794,0.41756231500126334
0.464289843793664,0.6076271555390607
0.17040532130864217,0.4574272784047828
0.11349405068489914,0.8127452541939046
0.706989387893559,0.6003017717538054
0.6055748005727167,0.38292002749962484
0.3585378612379169,0.12802702795785467
0.8813291208611638,0.4567869823442756
0.7959813872094036,0.5044749746290766
0.23920901707282805,0.5925185806760849
0.9564276830563107,0.5551498388073177
0.5273395656028507,0.9371398625819785
0.4894817272318123,0.9771940042150975
0.6892917940798062,0.5741929613859729
0.6337467139470321,0.11818764459065992
0.28733889952836067,0.7553472949689702
0.7347130573525341,0.14794510558954727
0.4683195202599142,0.155351566448498
0.21666267853604002,0.5891270439623987
0.8513222742099378,0.515632829122334
0.9416105145561764,0.4406942800650814
0.8634302554563454,0.0510407031033329
0.24091781203867893,0.9388552074303111
0.5561226300224715,0.8942724580825551
0.7077338929026268,0.3730760891148815
0.8448490262745633,0.9216633516746847
0.1664653246499586,0.4240489427169316
0.6050459178875408,0.6884642322613895
0.6913365381772768,0.4382496028598713
0.8861003619236056,0.5667868545309132
0.19652831351493336,0.8498884369343326
0.7037100455836324,0.6936952181761351
0.698367530055499,0.49133245660563435
0.6091956088968887,0.42930032518788924
0.9381029365676969,0.8063920816576632
0.8558503431974036,0.21558287716426502
0.17700178668343114,0.276920880907779
0.09138608668450814,0.5395381818835676
0.37440158135831164,0.6870746597405469
0.50254870403754,0.8506249316179368
0.09696912057480918,0.25177263907327
0.16663865586763993,0.1440493213648391
0.2513831339994511,0.5022807612816083
0.8599084679277311,0.11709769149128588
0.8574144783436926,0.10757440543839529
0.8890042235957768,0.5330829280170415
0.24879034519216878,0.4630790408038421
0.7387921520561958,0.3790385998720568
0.5524789558154876,0.6295652564542146
0.37671433318760084,0.21458735362352652
0.8586989083732401,0.5100655948712847
0.12913323850449557,0.8798822528103734
0.24054201199266217,0.4993675066703103
0.18386082843514265,0.471605377187764
0.8195345147265872,0.21404616674416266
0.19643115905295172,0.209978426713626
0.6319284518416807,0.13101232525930334
0.2548243380070638,0.4507722728759641
0.5136446124578086,0.9810263153628186
0.13243540165187137,0.9110183904677249
0.3147341468915056,0.3098311037091773
0.5232631301082444,0.9171934784010981
0.09498638956846027,0.5271117735628955
0.8046946515044896,0.11851417568147354
0.3747696920307721,0.5618704367031265
0.39253778062986544,0.8621836550528815
0.8661624261629534,0.026032450242784205
0.41561238483526014,0.29694166854494325
0.5279646741833188,0.6271568279317234
0.8570570616472605,0.560603708500616
0.2935004626209235,0.5368364511024479
0.39858234585599867,0.012105512105940882
0.6722054025571719,0.9233329027111918
0.664805702082386,0.8793053073519743
0.2180986406650945,0.9260614782823359
0.685196223010979,0.3693365943723236
0.7086385242478888,0.6901163017318458
0.975993628564039,0.45255311494766853
0.9276956448784084,0.5697455157137231
0.3535258478745221,0.0848270533133728
0.45412094260795816,0.9720317729189474
0.9034247986421808,0.2580872300830199
0.6122315207241819,0.2446696387139029
0.11930844193930037,0.8230928256274707
0.23164417242843033,0.5556937675190718
0.9074055058901986,0.6337211308819783
0.6436293734222868,0.148379024248435
0.5812925522624431,0.20851972169348246
0.14774133539388212,0.9318585520994912
0.5557553047097895,0.06231579963177729
0.9595967682024956,0.5340078313217583
0.437729783918532,0.1436160282072764
0.16578175695545705,0.11658216466667547
0.44545094112742284,0.7099150469133696
0.8383136885214029,0.2241550528637919
0.4233074865870422,0.6623605900024919
0.6599202922770311,0.7509230599663779
0.6760433296593684,0.9242855478762577
0.7113928392783431,0.17897899106745252
0.6469897897762801,0.6608937960462558
0.11011222934514397,0.8430360201969229
0.21978552902308757,0.8889442215878756
0.7146868016072659,0.47239279225915787
0.8961319541959003,0.7850950117310733
0.48700442970590296,0.5604855140222096
0.167941481695747,0.08690168311540943
0.8302865974135143,0.49533954131125413
0.5621099164544093,0.08453916608113016
0.8695559857352729,0.1397434711069513
0.42294388699324387,0.7056911591979783
0.5130353790306262,0.5609939951896264
0.6346935907986146,0.644950664903053
0.38017105524641603,0.1819720126576874
0.13963451500211171,0.4450413628755151
0.7497634149825836,0.7029014558039554
0.9018526564768691,0.6332494066392305
0.9042033106548989,0.3695126710361458
0.2683565310073546,0.5303116615204475
0.2745071560603359,0.46707044889994376
0.9082283230177031,0.45769745489075575
0.6270601451577779,0.4349326839433776
0.8752965047620408,0.47187006425562883
0.7897391702897155,0.5354526386006725
0.11841202280945998,0.1774409209201206
0.10144129546641746,0.09316248082126355
0.08554013439035973,0.8192923516323072
0.08326393119998425,0.19988804271980312
0.6934931265093086,0.14473769224290403
0.5978511206423713,0.3786812736420448
0.8580305200818291,0.5306529628708951
0.17491745271536702,0.40080667518362134
0.18182154689335797,0.814971166324012
0.16732288123463418,0.17430628690294278
0.4565878034020715,0.9083667915306591
0.12702235332282674,0.19050339983573342
0.6285541512439943,0.7155780462278624
0.476456674921974,0.28294950003660674
0.6791987202609497,0.6152213448614762
0.10225945446501336,0.561887475792209
0.34630508006739685,0.013718514539132141
0.9488739357584391,0.5046438735483447
0.7577316985822161,0.6099140501361321
0.24093179526676223,0.8596918531738809
0.40288711881578676,0.8377756929120035
0.43219524560298084,0.708220057639594
0.05930801919371613,0.16526015762012475
0.3470382930595363,0.09502140376032481
0.7127446627520078,0.6666802087693732
0.39115525332953527,0.9433198967419131
0.8216487507001092,0.498693447118396
0.6457867385273063,0.4249909716600479
0.4934706230518712,0.6611800054453748
0.6613514778066375,0.7510371079045417
0.6590003254140508,0.9520342606455278
0.2395718801123768,0.8685455378361867
0.9412506837910938,0.15818680691804485
0.7188848388143809,0.5992681486236175
0.8912475978395066,0.43295015408955956
0.6851912633514134,0.43954784280653936
0.6910033577192466,0.5131112244357429
0.5503863309168376,0.1559795598522187
0.8946277259078377,0.7583456811214812
0.393261747868999,0.04013753470658493
0.8507282413889741,0.5077646990387452
0.37651988706459527,0.16702038595413232
0.9343646884638962,0.9131017034030214
0.16344661266800237,0.8237496593565115
0.41123815338644304,0.9158458945738361
0.3377173770052527,0.6561525972845039
0.33842178117243427,0.41883755079421703
0.626059469402311,0.6556493786977787
0.42915577351836803,0.8347644676194368
0.7239073272077509,0.053193372440781046
0.3989914116879544,0.3343011928292922
0.7984612027843498,0.39130764404268453
0.676721217196587,0.7894674510798446
0.6764579633775695,0.057244220394244816
0.5580731966088399,0.13188386903516877
0.4344259937613022,0.11505505941062305
0.1382171571047936,0.5357519891813259
0.18164005717014783,0.5495631382400018
0.5656542416252938,0.1678997397724245
0.10770388826754461,0.6203730182546833
0.7529384751134656,0.6844374497333394
0.6686842511043797,0.22887863549783846
0.8200019558492758,0.10393009787981893
0.9045102377349752,0.2239499900949596
0.35953896942853847,0.5449469374936242
0.6188573659104321,0.4995067670908739
0.4517454294301504,0.688973859232552
0.458703960832474,0.86167975469839
0.6394249677394914,0.687439297456904
0.24336178497110025,0.4679892086785252
0.16501257775976869,0.5132145254143005
0.7364616438065397,0.07069117774268004
0.43690801729164475,0.89752606743248
0.20586811002973018,0.400262744470098
0.35718184012153825,0.3805464508393646
0.13994602040129264,0.09053904600790603
0.5625424965409436,0.9573654840758696
0.13026485362355247,0.13629440130652912
0.45073588340422455,0.7097970036942599
0.8568008990420459,0.10761021805452797
0.6547503110699417,0.17735774209028435
0.38089395412511,0.6756006331991778
0.7175217045874978,0.6754609047837916
0.49231016183273524,0.7255628495984873
0.18525977451978973,0.560861619934788
0.7236608151427374,0.42937658943547735
0.6313699158443474,0.3670041812363268
0.2437181689495254,0.18868332640137603
0.7077511597185774,0.49456827046386637
0.8864526106176565,0.8210198859801605
0.5639118434986738,0.3965691644046286
0.6133117025617186,0.3516596992939049
0.6888693228548167,0.42219722373539165
0.8632185695282163,0.8326158113698929
0.41042789358485565,0.4230974742077753
0.2406076441880171,0.9207699071808975
0.8073317897085105,0.10882520246516601
0.3066614813764951,0.8545293428669402
0.3847443350044695,0.7039326938093732
0.7457386495412274,0.5846833052386632
0.5659913477456786,0.9971842116733516
0.9256689510171189,0.4184289323456863
0.39018073936416114,0.5489686488388267
0.42349752496291776,0.6455938261389186
0.45259762964686046,0.6752472123978159
0.9247813262368111,0.5763992829954988
0.13161716992096512,0.2557433345133458
0.4464081671715269,0.6968904000343386
0.42106682257271577,0.902939462080336
0.11472917357596059,0.5731157464486715
0.17953230499375078,0.6222621599446179
0.1719609343865743,0.4691972862574631
0.8794273012589672,0.6340100177669308
0.8008242410375079,0.5691890830661869
0.24757124947451056,0.5545164411288562
0.6744990207545746,0.5220736265050175
0.7968028179929009,0.21588067888908577
0.8941765422786768,0.4953691872645503
0.8721762601321182,0.16153443937027814
0.6436664941811014,0.6486800299514547
0.07392387731667933,0.5345994751437969
0.14418010426778782,0.501955451526506
0.2996557930080001,0.4115123047951969
0.8883634234003206,0.7589658649265472
0.9332367264192298,0.5842779782911448
0.7100420054689582,0.5844341880267782
0.20360620012382008,0.19021875305503183
0.4203376634107061,0.19418952760228603
0.6502504134531306,0.1727374822971192
0.48037899136095064,0.8730140400975694
0.4355994578013394,0.6539747247381836
0.5613113334925328,0.18450440634024842
0.9042213359974106,0.18891228126852191
0.651040131157755,0.1563568333129526
0.467000123875882,0.5952295770196241
0.9021814689693308,0.8179390730468473
0.10187902121179812,0.2857725327907944
0.830647834335865,0.5541087526948325
0.17322982357376804,0.1464241335485303
0.30566381858209446,0.9074509219396466
0.6574345023808325,0.23786122362180595
0.6025838424397679,0.6708858364186963
0.6069542480250999,0.09824683018606974
0.15376083379760144,0.1744838848001658
0.47762571974111967,0.9566038010991819
0.16676183022181185,0.6131741491589319
0.4078163077927358,0.4441652600644767
0.8059467465186897,0.08504850538863162
0.6536134095048708,0.6613974430901048
0.69263488107089,0.4006088568635832
0.861509242540997,0.14794074345779515
0.34867591293744976,0.2725512522151664
0.9557872034108365,0.5790470542819145
0.6323513281754454,0.4346474866901461
0.6597639745096832,0.4408769065656074
0.3886049826850912,0.8497926896623351
0.6486850738455451,0.47666550937992996
0.5579224583043941,0.4972080578326898
0.45808035785205975,0.932945806497157
0.5337605757923459,0.8792526364002935
0.6845020996078306,0.6368520887012314
0.3690940353920619,0.3705711413398896
0.6600469320304454,0.8957302225301196
0.39841816156622545,0.06885477722541528
0.14605057167954197,0.8341150611190147
0.703642277816688,0.12565691366801682
0.4820808044433168,0.631895319341711
0.11508496561488761,0.8820328838719792
0.5536526775633795,0.02397841730069218
0.6950062408680058,0.9245457985213793
0.583746639984352,0.13863277414138042
0.39805963463075233,0.39841607497538306
0.9281987340483359,0.174313882911337
0.663836935586071,0.6988096627311062
0.6599935027265448,0.3637474899014997
0.3853740009664622,0.18129273795901962
0.7115823453127095,0.7462009224445197
0.7854213870435643,0.5493063015955542
0.6498564532235098,0.719661201099088
0.9253475738073265,0.4558701981734454
0.40480849921350026,0.8982605117288001
0.13116415752217256,0.8567127179371735
0.6548808719303515,0.9517559435047916
0.8167431390882617,0.03826802514222529
0.914463000151221,0.5793159916234173
0.8658390518586073,0.4322478861417031
0.9342075336418615,0.19505287550491754
0.3706379818963048,0.746607095050682
0.23146061902656717,0.5454492657497945
0.6815361855936065,0.7031492086294763
0.45579283610697335,0.12823818470985834
0.20235866345272172,0.6144971617192634
0.8862373360354028,0.5411350491906625
0.15847858686390479,0.566034951965333
0.15587849195021594,0.1691227708795078
0.6731282870786262,0.7487136400531172
0.9073098311215638,0.5282708665171921
0.12672497276423547,0.43650504744367297
0.34955017466489424,0.16021880144836864
0.40376099504953294,0.7521774236778181
0.5714037335314386,0.09205715792620152
0.7945774754945722,0.5276697417162517
0.6291684963940822,0.7882612981446396
0.3755207815110054,0.39412783797738626
0.9224688233584096,0.4927347280054859
0.9181890561426238,0.5530913474505207
0.6761660684855146,0.681226820279939
0.29958307262580847,0.7864566274580643
0.340871335900701,0.3561986665657114
0.7044290990712522,0.4660562379696086
0.157384184365664,0.8917058924544427
0.4160828889149525,0.40956671853784515
0.7345645658517854,0.7034618540401406
0.5732960259422782,0.3798361904643151
0.8648245341665878,0.4811887214008464
0.6606824089557795,0.1671604553650508
0.41044182435604293,0.3155705302489917
0.3726705195426708,0.7166731716749285
0.7030234323449341,0.9668523478570195
0.5691081608876641,0.06937879948627262
0.8917399635473628,0.24378958436042142
0.6792182687966974,0.4374593202389872
0.5912693535955695,0.9321453773834889
0.9012702048912574,0.851848881351869
0.6349846989068544,0.9071118988110254
0.43087649419693896,0.2848443223111057
0.9003912796588815,0.23371120442342605
0.10117593851756342,0.151891942814554
0.9189008678283065,0.7492197604115746
0.6041471092684926,0.19773328976583796
0.15019126302211866,0.5147260222401892
0.641505780893323,0.3412924341372825
0.16545289875928693,0.19654263806987668
0.5183641845138797,0.5966840687105696
0.2491240882825078,0.652702786903038
0.921115835638269,0.36957322776625057
0.8434476450031583,0.37991079071252726
0.9456737304421706,0.16972079405668095
0.6494844268862201,0.6284530728806841
0.6630888423717158,0.663122342448391
0.6393748969501212,0.7000317405760761
0.8309362858600406,0.5058057759427406
0.7977698315294888,0.5656218904611724
0.3445664419810991,0.1728025316869493
0.13306714804068362,0.23948360027806645
0.1973198673708319,0.5146926054217529
0.1499593077179737,0.460750611157856
0.8717496393066403,0.5950104253182187
0.3043355128792186,0.1645139474932803
0.8865299576916436,0.5505735807318707
0.4859564547100331,0.7796333399620382
0.41089652564164486,0.10615935845579072
0.8824975821423804,0.16960919658980922
0.5955804667204339,0.5315056463090654
0.6130612065894542,0.6426112868970556
0.8614653677215817,0.25478888793227966
0.4115424631935295,0.14305231688168976
0.17939751083868663,0.890685805619264
0.185626897848698,0.42080836265540433
0.41970153791997866,0.4546377414221358
0.09263119881063583,0.7944839007218366
0.43959341811331015,0.6588239539591714
0.36240604370931573,0.9003250585294221
0.664314565120953,0.7198308774349288
0.35250076584740747,0.09907694653503944
0.38647892383341564,0.021713791206493516
0.629528723466899,0.4651615296987712
0.11380719319733756,0.3845230204619738
0.9393532280418947,0.834055874812596
0.4395913878349294,0.597144583478484
0.16962754596583238,0.9327563777001092
0.42916303817843254,0.8358470508387714
0.21539278769177728,0.8257137857665269
0.5766985320409242,0.8898439914034473
0.6359096815805849,0.6829847908799112
0.6421935350020078,0.10552636929791356
0.16302274140232184,0.1316452074159573
0.7424399029743308,0.9081029244626296
0.4258952918178785,0.5842642402096917
0.21955398104375842,0.4220659577388178
0.8071012885039006,0.21481108188444226
0.6697888560151639,0.7290757245835617
0.35283755516991017,0.2755733775937438
0.8810588022423254,0.3798923380853526
0.8796139904810804,0.38427066036726637
0.7181523702992227,0.7299529308411746
0.4060371576932644,0.7313962835881279
0.6291920330252867,0.7068582471151675
0.9733366893086098,0.8765808442788329
0.5750868703122494,0.3873636411373177
0.45896932544180424,0.6765816536614799
0.37304939373385737,0.6030986746241758
0.8403343051785938,0.890492968600333
0.4451108348042867,0.2662595491476831
0.6144530828485706,0.7981338247447854
0.6446622709725061,0.9389730718895481
0.8037175601016763,0.46130628134550017
0.5564115980563827,0.16039614208836
